title,stars,text,publishedAtDate,likesCount,name,reviewerNumberOfReviews,isLocalGuide,responseFromOwnerDate,responseFromOwnerText,originalLanguage,publishAt,rating,reviewContext/Meal type,reviewContext/Noise level,reviewContext/Parking,reviewContext/Parking options,reviewContext/Parking space,reviewContext/Price per person,reviewContext/Seating type,reviewContext/Service,reviewContext/Vegetarian options,reviewDetailedRating/Atmosphere,reviewDetailedRating/Food,reviewDetailedRating/Service,reviewId,reviewImageUrls/0,reviewImageUrls/1,reviewOrigin,reviewUrl,reviewerId,reviewerPhotoUrl,reviewerUrl,textTranslated,translatedLanguage,visitedIn,reviewImageUrls/2,reviewImageUrls/3,reviewContext/Wait time,reviewImageUrls/4,reviewImageUrls/5,reviewContext/Group size,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewImageUrls/10,reviewImageUrls/11,reviewContext/Recommended dishes,reviewContext/Reservation,reviewContext/Dietary restrictions,reviewContext/Kid-friendliness,reviewContext/Special events,reviewContext/Special offers,is_spam,spam_reasons,word_count,char_count
Kokoro Izakaya,5,,2025-07-21T11:21:18.869Z,0,Alex Pai,6,False,,,,a month ago,,,,,,,,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT2s5VlRERnNOVXQxTkd0c2FISjFNMWhPZG1FMFgwRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5VlRERnNOVXQxTkd0c2FISjFNMWhPZG1FMFgwRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOk9VTDFsNUt1NGtsaHJ1M1hOdmE0X0E%7C0cUX9inoRFG%7C?hl=en,109110210892158502184,https://lh3.googleusercontent.com/a-/ALV-UjWn6lYrubWQ4ju3eggvcRH258O0CLTEYI650zkPKo2OZrWLxkgR=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/109110210892158502184?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Kokoro Izakaya,5,Amazing ambience,2025-07-21T10:22:01.847Z,0,teo chenxi,4,False,,,en,a month ago,,,,,,,,,,,5.0,,,Ci9DQUlRQUNvZENodHljRjlvT25KNVZFZExOQzFuU1Zkc1dYWnZjbTlYWm05UFVuYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KNVZFZExOQzFuU1Zkc1dYWnZjbTlYWm05UFVuYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOnJ5VEdLNC1nSVdsWXZvcm9XZm9PUnc%7C0cUWI8mVPwn%7C?hl=en,101551516968049989240,https://lh3.googleusercontent.com/a-/ALV-UjWfshUY2c9MoCD3RMoVrJ7FVLIx5fs1v-YVaYposHgmPiNzN0Y=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/101551516968049989240?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (2 < 10); Too few characters (16 < 50),2,16
Kokoro Izakaya,5,"Food was good, cold ramen mixing bowl could be bigger, still delicious. Could come with reservations to skip the wait.",2025-07-19T12:53:44.279Z,0,J Kron,1,False,,,en,a month ago,,Dinner,,,,,$40–50,,,,5.0,4.0,4.0,Ci9DQUlRQUNvZENodHljRjlvT2tkaGJrTkNWbGt5TUhsV1ZEUjZNVXBIZDNjeFlWRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkaGJrTkNWbGt5TUhsV1ZEUjZNVXBIZDNjeFlWRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOkdhbkNCVlkyMHlWVDR6MUpHd3cxYVE%7C0cTtKNFfItd%7C?hl=en,109435017964274373390,https://lh3.googleusercontent.com/a/ACg8ocK9rHzGphWLYHR5nno6X83DbOGGOcYGYlNp0Q5gn-1uAdscsA=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/109435017964274373390?hl=en,,,,,,No wait,,,"3-4 people, 5-8 people",,,,,,,,,,,,,False,,20,118
Kokoro Izakaya,4,"Pretty good food! Decent price point too, and they have 10% off for the whole table if there's NSF with you.",2025-07-19T06:15:05.993Z,0,Jolin Yau,4,False,,,en,a month ago,,Lunch,,,,,$10–20,,,,4.0,4.0,4.0,Ci9DQUlRQUNvZENodHljRjlvT2tacU4wa3RWbXhQVjFaQk5qbGFTVkIxZVhSTVlrRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tacU4wa3RWbXhQVjFaQk5qbGFTVkIxZVhSTVlrRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOkZqN0ktVmxPV1ZBNjlaSVB1eXRMYkE%7C0cTnUdvDPtM%7C?hl=en,104223670538136188507,https://lh3.googleusercontent.com/a/ACg8ocL7sMdWexHg9MnmyeBDeVMNNrpGD3OC1UMx1fOuAmqyqtbD7Q=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/104223670538136188507?hl=en,,,,,,No wait,,,3-4 people,,,,,,,,,,,,,True,Promotional content detected,21,108
Kokoro Izakaya,4,Good green tea,2025-07-19T06:14:19.302Z,0,Chair,4,False,,,en,a month ago,,Lunch,,,,,$20–30,,,,5.0,4.0,4.0,Ci9DQUlRQUNvZENodHljRjlvT214a2JWaDBjRlZaTmsxbFFsVnpkMlZSUkY5cVVuYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT214a2JWaDBjRlZaTmsxbFFsVnpkMlZSUkY5cVVuYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOmxkbVh0cFVZNk1lQlVzd2VRRF9qUnc%7C0cTnTvH-DdI%7C?hl=en,110081874113758560768,https://lh3.googleusercontent.com/a-/ALV-UjXk4Uv7LfbBXY4N7vl9UHm4jvw2cqunXA_r_uXE8RcDs-Lvp_FG=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/110081874113758560768?hl=en,,,,,,No wait,,,"1 person, 2 people, 3-4 people",,,,,,,,,,,,,True,Too few words (3 < 10); Too few characters (14 < 50),3,14
Kokoro Izakaya,5,Delicious food with good complimentary ice cream (:,2025-07-13T10:58:45.388Z,0,Amelia Tan,31,True,,,en,a month ago,,,,,,,,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT2kxcFpXTldZMHhZVW5rMlNtOUlkWGROTFZKUWVsRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxcFpXTldZMHhZVW5rMlNtOUlkWGROTFZKUWVsRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOi1pZWNWY0xYUnk2Sm9IdXdNLVJQelE%7C0cRt4_M7vm4%7C?hl=en,113593202756725503285,https://lh3.googleusercontent.com/a/ACg8ocIypDiwadv9dzgVwC9xQcUF0n28Zf_czC5zkccx9pXIlX8LXw=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/113593202756725503285?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (8 < 10),8,51
Kokoro Izakaya,5,"My go-to whenever I visit Decathlon Joo Koon with my family! The quality of the food is good, has a very spacious and premium atmosphere.",2025-07-13T10:33:02.132Z,0,Allon Lim,17,True,,,en,a month ago,,Dinner,"Quiet, easy to talk",,,,,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT2tWS1RsWlNXblYxZEZacVZXOUxRVVpvTTJ4SmJIYxAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90BBas7lpJZFmY1Gza1OLTqKQE8OqWo2RAGZ2ctLUn3NO5v4lw86RYWezCNve-MIGjY57A5iJ5k4HCaw9sjrBjs8br0ODAn1_XI4jP80FNx50PLMJV1trO94yAqesyojYfAw1YeAuqe5vgBZ,https://lh3.googleusercontent.com/geougc-cs/AB3l90CPRpvjMTq5J-_5Xf16Cr76YuYNXOBobfnKE1Yyx4Fbrn6G5pOCHPuRg2USRUjXLQtpzOfhIH8LXJYAYQz-xmIrUXRN6MxI3vmlG9we2eM4uSmnCcMlNy8bP3IiISnCuyFADPtBRKuqVng,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tWS1RsWlNXblYxZEZacVZXOUxRVVpvTTJ4SmJIYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOkVKTlZSWnV1dFZqVW9LQUZoM2xJbHc%7C0cRshT6sDz2%7C?hl=en,112556523099822606755,https://lh3.googleusercontent.com/a-/ALV-UjWfTi1Qdp-MaBiJLaY1U-7TVr9xo3rzERNTWozeCxCqhylXCDtzWw=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/112556523099822606755?hl=en,,,,https://lh3.googleusercontent.com/geougc-cs/AB3l90AngGGbcU2aOIgoKdIOUpl0O9aq_a3rBb2kXEWxKRbpTmeh12_pu8Y-H52ifaUexCVMNOKbcluNytv_wzxsSGBI6PTv5-K4QbGzhXRTh5qcArbCimyzR-22ycgAiPP1KFDgJU_BBpu1cpjH,,No wait,,,,,,,,,,,,,,,,False,,25,137
Kokoro Izakaya,5,,2025-07-10T11:15:51.269Z,0,Wally Roldan,1,False,,,,a month ago,,Dinner,,,,,$50–60,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT21GcFlXWXROVk5QUkVablozVlNiMGMwTWtsS1JrRRAB,https://lh3.googleusercontent.com/geougc-cs/AB3l90Ci2c7okxR-7vR92u25G0XXWEFsizRL4fCllOw7T5RXe7TwXn1eb7NAWhlQq9CtEMySABKYByjTJzH495zRKyW-J3mVHd3VDdPZtSpQy7WZky0aEB3G4NFvbGlH2ZL7XXP6gke7XUItxm3F,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GcFlXWXROVk5QUkVablozVlNiMGMwTWtsS1JrRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOmFpYWYtNVNPREZnZ3VSb0c0MklKRkE%7C0cQu2bF2_ce%7C?hl=en,114512925655172467146,https://lh3.googleusercontent.com/a-/ALV-UjWEZbN_Nz0hgnGyd9ZGeNpgm27oNRCI-utO1xf2zHcNcg_Hpvtf=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114512925655172467146?hl=en,,,,,,No wait,,,3-4 people,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Kokoro Izakaya,5,Great experience overall. Food was delicious and the staff were friendly.,2025-07-10T11:08:21.142Z,0,gary gerena,2,False,,,en,a month ago,,Other,,,,,$50–60,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pONlNWOUZWV2RDYVhsU1EzbEpSVE5SV2kweGRtYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pONlNWOUZWV2RDYVhsU1EzbEpSVE5SV2kweGRtYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOjN6SV9FVWdCaXlSQ3lJRTNRWi0xdmc%7C0cQtw_7Txb4%7C?hl=en,114121750705297119397,https://lh3.googleusercontent.com/a-/ALV-UjWMdNZNAt4PD6aLIOtJvrcyKnJtvJmIJADDM45XymKRXeBpLwu4=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114121750705297119397?hl=en,,,,,,No wait,,,3-4 people,,,,,,,,,,,,,False,,11,73
Kokoro Izakaya,5,,2025-07-08T13:18:32.144Z,0,TPL,4,False,,,,a month ago,,,,,,,,,,,,,,Ci9DQUlRQUNvZENodHljRjlvT25oSFl6SmhXV1pmV21adGRXZ3lXVTVJZFZoR1kzYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25oSFl6SmhXV1pmV21adGRXZ3lXVTVJZFZoR1kzYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOnhHYzJhWWZfWmZtdWgyWU5IdVhGY3c%7C0cQGec7anh2%7C?hl=en,104912526779438372604,https://lh3.googleusercontent.com/a-/ALV-UjW6UK9odH6P5a9nXpWaH856pwdeNIvPuZ5FS7p1MeTJSSJpmNAyjg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/104912526779438372604?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Kokoro Izakaya,5,,2025-07-08T10:26:23.964Z,0,kent Lee,1,False,,,,a month ago,,,,,,,,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT25BdE4zWjJVRkJ6TW5GNVRVWTJjMHhoVFdOZmMzYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25BdE4zWjJVRkJ6TW5GNVRVWTJjMHhoVFdOZmMzYxAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOnAtN3Z2UFBzMnF5TUY2c0xhTWNfc3c%7C0cQE8EtT1zj%7C?hl=en,105059873517757905782,https://lh3.googleusercontent.com/a/ACg8ocJe7E3utjFNxwMJnIwV4xjM9AlbVoI6JxthiuYnJqWOrBx5kg=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/105059873517757905782?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
Kokoro Izakaya,5,Great food and service from Fong & Avery,2025-07-08T10:26:21.838Z,0,KL T,1,False,,,en,a month ago,,,,,,,$50–60,,,,5.0,5.0,5.0,Ci9DQUlRQUNvZENodHljRjlvT2pSaFNHUk5iVUZzVjNwSlZFTmpNRlk1VkVaVVlrRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pSaFNHUk5iVUZzVjNwSlZFTmpNRlk1VkVaVVlrRRAB!2m1!1s0x0:0xe1ee7548386ccfd5!3m1!1s2@1:CAIQACodChtycF9oOjRhSGRNbUFsV3pJVENjMFY5VEZUYkE%7C0cQE8ClyJHk%7C?hl=en,107328052379050515373,https://lh3.googleusercontent.com/a/ACg8ocLFS-QJ0T5B6ckzY69zAhpclMNObAZOFhQgD8N16M2ooW1QoA=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/107328052379050515373?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (8 < 10); Too few characters (40 < 50),8,40
Lin Ji Koka Noodles,5,A hearty bowl of noodles after my night class. The soup is savoury and flavourful and I especially love the sous vide egg. Good for take aways as I know that my egg won't be overcooked when I get home.,2024-11-21T09:32:49.077Z,0,uniienko,1,False,,,en,9 months ago,,Dinner,,,,,SGD 1–10,,Dine in,,4.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnSUNQMk9ILWtnRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNQMk9ILWtnRRAB!2m1!1s0x0:0x2dbfe0593935e3df!3m1!1s2@1:CIHM0ogKEICAgICP2OH-kgE%7CCgsIwfz7uQYQ8NKCJQ%7C?hl=en-US,113959959777376262906,https://lh3.googleusercontent.com/a/ACg8ocLUxgVJ1DHU_-Or_19wI9I5c4S1Ll3rykbUdskxWMBtL_gtNA=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/113959959777376262906?hl=en-US,,,,,,,,,,,,,,,,,,,,,,False,,40,201
San San Food House,5,,2025-08-20T01:01:55.500Z,0,Dilbag Singh,0,False,,,,a week ago,,,,,,,,,,,,,,Ci9DQUlRQUNvZENodHljRjlvT21ZemMwUnNkak41Y0VwSk5rZ3phakF3Y0ZVNGFIYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ZemMwUnNkak41Y0VwSk5rZ3phakF3Y0ZVNGFIYxAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CAIQACodChtycF9oOmYzc0RsdjN5cEpJNkgzajAwcFU4aHc%7C0cdGu2SqAI9%7C?hl=en,106525960057051409549,https://lh3.googleusercontent.com/a/ACg8ocLxDj4OizUfER1nWKFXRqCGCXhcHfiKX47v_ZXTTR4gOjkrtr8=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/106525960057051409549?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,5,,2025-07-29T07:04:33.158Z,0,王先生铁牛,24,True,,,,4 weeks ago,,,,,,,,,,,,,,Ci9DQUlRQUNvZENodHljRjlvT2xwUVpFRXpRelZIVG1oeFZYQjZhMGR4WjFoVk9XYxAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwUVpFRXpRelZIVG1oeFZYQjZhMGR4WjFoVk9XYxAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CAIQACodChtycF9oOlpQZEEzQzVHTmhxVXB6a0dxZ1hVOWc%7C0cX6908PmJK%7C?hl=en,103632305609457502010,https://lh3.googleusercontent.com/a/ACg8ocJ9AgZgoD2oAwpKUtGExb1PRtRA2AYW6ZYAMbii13oicjlM_Q=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/103632305609457502010?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,5,,2024-11-21T22:22:09.603Z,0,Parminder Singh,4,True,,,,9 months ago,,Lunch,,,,,$1–10,,Dine in,,5.0,4.0,4.0,ChZDSUhNMG9nS0VJQ0FnSUNQdExyY0dREAE,https://lh3.googleusercontent.com/geougc-cs/AB3l90Dwq_IarwjZuMQ2Fs521sCol3G85fwjZYsNf6wHpe7osB4_mEHtTkb0mCwpIcsXLPXFjoS5eNLwW3OQI7hB-qsRZHHNOMY2ZLfwcSVCUZvCmnO83PsAa_h7-ExLUDBkxspnQG8,https://lh3.googleusercontent.com/geougc-cs/AB3l90DsFjloyjcW95LmjPf8hVy7VJscL3rzka1t2kwIg4VPso3FIaIA9-tApjyOPWTopHIJ1lObxO80U2xSZ22rPykZCqfD4y1ediUkNS_OqrHALqI0WA46Qf0J918UfBmC3wbLGoYcPw,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQdExyY0dREAE!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICPtLrcGQ%7CCgwIkeX-uQYQgPLlnwI%7C?hl=en,105735048259687558292,https://lh3.googleusercontent.com/a-/ALV-UjUPtctscGilKjN66c8KVl0NvgWuNSIgvlIUHRKfqTkrwhwAo7Me=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/105735048259687558292?hl=en,,,,,,,,,,,,,,,,"Fried Longbean, Chicken Curry Drumsticks",,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,5,Tasty and affordable Malay food stall in the canteen.,2024-10-01T00:49:55.881Z,0,Hidir Kasim,7,False,,,en,10 months ago,,,,,,,,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNuMTV5dS1BRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNuMTV5dS1BRRAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICn15yu-AE%7CCgwIs47ttwYQoJKkpAM%7C?hl=en,114532424261448657077,https://lh3.googleusercontent.com/a/ACg8ocLRmqSTSpykmJzvgZWeGpGInRmW9hJO16JR_RhE1dASB2OGsA=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/114532424261448657077?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (9 < 10),9,53
San San Food House,3,"The place considered cleaner compare other neraby coffeshop, however more variety food is needed.",2024-06-10T22:51:47.450Z,0,Phi Sugiarto,18,True,,,en,a year ago,,Lunch,,,,,$1–10,,Dine in,,3.0,2.0,3.0,ChdDSUhNMG9nS0VJQ0FnSUR6c1phd2pBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR6c1phd2pBRRAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgIDzsZawjAE%7CCgwIg4eeswYQ-LLO1gE%7C?hl=en,100518927047071120027,https://lh3.googleusercontent.com/a/ACg8ocKJ8z_cq-Uu3IS3z4SB4SRe_WnUt4O34t5Bx69SbgcZjQVTNhM=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/100518927047071120027?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,14,97
San San Food House,5,,2023-09-04T05:05:32.341Z,0,Jaya Kumar,4,True,,,,a year ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNaLVBIb0F3EAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNaLVBIb0F3EAE!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICZ-PHoAw%7CCgwInMvVpwYQ-KPyogE%7C?hl=en,113704649993923726548,https://lh3.googleusercontent.com/a-/ALV-UjXzRq_QkpLVYIGleIVFJA-OBbdcX0RwiKSYMhXscgLfbuh-CoYEgA=s1920-c-rp-mo-ba2-br100,https://www.google.com/maps/contrib/113704649993923726548?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,2,"The price of mix veg rice stall is ridiculous. Bee hoon with egg and fish cake cost $3.90!
It is an industrial estate coffee shop!",2023-04-28T00:24:53.625Z,0,Jack T,187,True,,,en,2 years ago,,Breakfast,,,,,,,Dine in,,3.0,2.0,3.0,ChZDSUhNMG9nS0VJQ0FnSURSaVlpeldBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURSaVlpeldBEAE!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgIDRiYizWA%7CCgwI1aSsogYQyJaxqgI%7C?hl=en,112103700921440525861,https://lh3.googleusercontent.com/a/ACg8ocKJUSauUXcetbee5W6oEc2UBu35rG3VTjjInUBbiQt2FZHPoA=s1920-c-rp-mo-ba5-br100,https://www.google.com/maps/contrib/112103700921440525861?hl=en,,,,,,,,,,,,,,,,,,,,,,False,,25,130
San San Food House,5,,2023-04-06T00:13:03.387Z,0,Biral Biral,0,False,,,,2 years ago,,,,,,,,,,,5.0,5.0,5.0,ChdDSUhNMG9nS0VJQ0FnSUNSdWRmNnhBRRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNSdWRmNnhBRRAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICRudf6xAE%7CCgwIj524oQYQ0NzZuAE%7C?hl=en,102025618731681922510,https://lh3.googleusercontent.com/a-/ALV-UjXXz09hBXYD_jiuwcTZF9HxNv-6PyGCfpVa3evAKzR2oUgGkVc=s1920-c-rp-mo-br100,https://www.google.com/maps/contrib/102025618731681922510?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,1,,2022-09-12T04:44:39.818Z,0,heng ee wee Wee,21,True,,,,2 years ago,,Breakfast,,,,,,,Dine in,,,,,ChdDSUhNMG9nS0VJQ0FnSUNldXRuUnV3RRAB,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNldXRuUnV3RRAB!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICeutnRuwE%7CCgwIt_L6mAYQ-MGthgM%7C?hl=en,106209905581517598157,https://lh3.googleusercontent.com/a/ACg8ocJtUXkLJJ_NQkn_aYgveGe2D-JKMKHCzsq3_jGM6GugsDlZ2qv2=s1920-c-rp-mo-ba3-br100,https://www.google.com/maps/contrib/106209905581517598157?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,3,,2022-09-06T06:04:52.250Z,0,Mohammad Abdul Rahman,7,True,,,,2 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNlaEppT1dBEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlaEppT1dBEAE!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICehJiOWA%7CCgsIhMbbmAYQ8PHPdw%7C?hl=en,112189479823584606685,https://lh3.googleusercontent.com/a/ACg8ocKlpbFq8QtOPvUtUPA9N0WY6gpw8FDtqkE29xxiIOCSntSI0g=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/112189479823584606685?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
San San Food House,4,,2022-05-30T09:02:16.174Z,0,Tan David,70,True,,,,3 years ago,,,,,,,,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUNPMEtURUhnEAE,,,Google,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPMEtURUhnEAE!2m1!1s0x0:0x92ebfc2ed9eb7dbe!3m1!1s2@1:CIHM0ogKEICAgICO0KTEHg%7CCgsImJDSlAYQ8Iy2Uw%7C?hl=en,117999339750904973372,https://lh3.googleusercontent.com/a-/ALV-UjWakxfbUcKiIGqU3g2GObszVRao45igIGe6IqEI7TT6pVoei2zZOg=s1920-c-rp-mo-ba4-br100,https://www.google.com/maps/contrib/117999339750904973372?hl=en,,,,,,,,,,,,,,,,,,,,,,True,Too few words (1 < 10); Too few characters (3 < 50); Duplicate of review #3,1,3
